District,PropertyType,Rooms,Furnished,Shareable,PetsAllowed,Elevator,SeniorFriendly,StudentOnly,Balcony,Parking,Size,Floor,RentalPeriod,AvailableFrom,MonthlyNetRent,Utilities,Deposit,PrepaidRent,MoveInPrice
"Vardevej,7100 Vejle",Room,1,False,True,False,False,False,False,False,False,20,1,,As soon as possible,3500,0,0,0,3500
"Dalegade,7000 Fredericia",Apartment,3,False,False,False,False,False,False,False,False,79,1,,As soon as possible,4900,500,9800,0,15200
"Hvidkløvervænget,2625 Vallensbæk",Room,1,False,False,False,False,False,False,False,True,13,0,,As soon as possible,6000,0,10000,0,16000
"Skovkrogen,5500 Middelfart",Apartment,3,False,True,True,False,True,False,True,True,72,1,,As soon as possible,7500,900,22500,7500,38400
"Nr Boulevard,4800 Nykøbing F",Apartment,3,False,False,False,False,False,False,False,False,74,1,,As soon as possible,5900,650,17700,17700,41950
"Iruplundvej,7755 Bedsted Thy",House,3,False,False,True,False,False,False,False,False,80,0,,As soon as possible,4900,800,14700,0,20400
"Vestergade,9681 Ranum",House,5,False,False,False,False,True,False,False,True,207,0,,As soon as possible,9000,0,27000,0,36000
"Dalkær,2605 Brøndby",Room,1,True,True,False,False,False,False,False,True,21,0,,As soon as possible,2500,0,2500,2500,7500
"Bernstorffsvej,8260 Aarhus",Room,1,False,False,False,False,False,False,False,False,20,0,,As soon as possible,3700,0,3700,0,7400
"Elmetoften,8361 Aarhus",Room,1,False,False,False,False,False,False,False,True,12,0,,As soon as possible,2500,400,2500,0,5400
"Sct. Leonis Gade,8800 Viborg",Apartment,2,False,False,False,False,False,False,False,True,64,0,,As soon as possible,4950,600,14850,4950,25350
"Fjordgade,9670 Løgstør",Apartment,3,False,False,False,False,False,False,False,True,65,0,,As soon as possible,4000,300,12000,0,16300
"Høgsholtvej,7100 Vejle",Room,1,False,False,False,False,False,False,False,False,15,0,,As soon as possible,2580,0,5000,0,7580
"Teisensvej,9400 Aalborg",Apartment,2,False,False,False,False,False,False,False,False,81,1,,1 October 2021,5375,800,16125,0,22300
"Fabersgade,5000 Odense",Room,1,True,False,False,False,False,False,False,False,12,0,,1 October 2021,3800,0,3800,0,7600
"Nørregade,8700 Horsens",Apartment,4,False,False,False,False,False,False,True,False,123,2,,As soon as possible,6400,1200,19200,6400,33200
"Vesterbro,9000 Aalborg",Apartment,2,False,True,False,False,False,False,False,False,79,2,,As soon as possible,6595,800,19785,0,27180
"Søndergade,6520 Toftlund",Apartment,3,False,True,False,False,False,False,False,False,104,2,,As soon as possible,6029,0,0,0,22029
"Hovedgaden,6534 Agerskov",Apartment,4,False,True,False,False,False,False,False,False,122,1,,As soon as possible,6120,625,0,0,24245
"Hovedgaden,6534 Agerskov",Apartment,2,False,False,False,False,False,False,False,False,68,1,,As soon as possible,4791,500,0,0,22291
"Hovedgaden,6534 Agerskov",Apartment,2,False,False,False,False,False,False,False,False,68,1,,As soon as possible,4791,500,0,0,22291
"Hovedgaden,6534 Agerskov",Apartment,3,False,True,False,False,False,False,False,False,85,1,,As soon as possible,5700,600,0,0,26500
"Nørremarksvej,6270 Tønder",Apartment,2,False,False,False,False,False,False,False,False,64,2,,As soon as possible,4145,473,0,0,19082
"Nørremarksvej,6270 Tønder",Apartment,4,False,True,False,False,False,False,False,False,92,1,,As soon as possible,5049,600,0,0,26509
"Nørremarksvej,6270 Tønder",Apartment,4,False,True,False,False,False,False,False,False,92,2,,As soon as possible,5049,700,0,0,26609
"Bargumsvej,6270 Tønder",Apartment,4,False,True,False,False,False,False,False,False,108,1,,As soon as possible,5805,850,0,0,31018
"Bargumsvej,6270 Tønder",Apartment,4,False,True,False,False,False,False,False,False,105,1,,As soon as possible,5698,1300,0,0,30728
"Bargumsvej,6270 Tønder",Apartment,4,False,True,False,False,False,False,False,False,105,1,,As soon as possible,5698,1000,0,0,30428
"Bargumsvej,6270 Tønder",Apartment,4,False,True,False,False,False,False,False,False,105,2,,As soon as possible,5698,1000,0,0,30428
"Bargumsvej,6270 Tønder",Apartment,3,False,True,False,False,False,False,False,False,94,2,,As soon as possible,5252,900,0,0,27396
"Nørremarksvej,6270 Tønder",Apartment,2,False,False,False,False,False,False,False,False,70,2,,1 October 2021,4543,800,0,0,21163
"Nørremarksvej,6270 Tønder",Apartment,3,False,True,False,False,False,False,False,False,79,2,,As soon as possible,4950,600,0,0,23404
"Gadefennen,6270 Tønder",Apartment,4,False,True,False,False,False,False,False,False,110,0,,As soon as possible,7453,0,0,0,32313
"Nørremarksvej,6270 Tønder",Apartment,4,False,True,False,False,False,False,False,False,89,1,,As soon as possible,5482,750,0,0,26346
"Nørremarksvej,6270 Tønder",Apartment,4,False,True,False,False,False,False,False,False,89,2,,As soon as possible,5482,900,0,0,26496
"Nørremarksvej,6270 Tønder",Apartment,4,False,True,False,False,False,False,False,False,89,1,,As soon as possible,5482,750,0,0,26346
"Bargumsvej,6270 Tønder",Apartment,4,False,True,False,False,False,False,False,False,105,2,,As soon as possible,5698,700,0,0,30128
"Bargumsvej,6270 Tønder",Apartment,3,False,True,False,False,False,False,False,False,94,2,,As soon as possible,5252,800,0,0,27296
"Hovedgaden,6534 Agerskov",Apartment,3,False,True,False,False,False,False,False,False,85,1,,As soon as possible,5700,600,0,0,26500
"Mejlgade,8000 Aarhus",Room,1,False,False,False,False,False,False,False,False,20,3,,As soon as possible,4500,0,9000,0,13500
"Strandparken,8000 Aarhus",Apartment,2,False,False,False,False,False,False,True,False,71,1,,As soon as possible,8800,0,26400,26400,61600
"Storegade,6700 Esbjerg",Apartment,2,False,False,False,False,False,False,False,False,92,2,,As soon as possible,6800,900,20400,6800,34900
"Hovedgaden,8220 Aarhus",Apartment,3,False,True,False,False,False,False,True,True,110,0,,As soon as possible,9900,600,29700,0,40200
"Vesterbro,9000 Aalborg",Apartment,2,False,False,False,False,False,False,False,False,70,2,,As soon as possible,4859,600,14577,4859,24895
"Godthåbsvej,8450 Hammel",Room,1,False,False,False,False,False,False,False,True,12,0,,As soon as possible,5800,0,17400,17400,40600
"Tyge Brahes Vej,9000 Aalborg",Apartment,3,False,True,False,False,False,False,False,True,81,1,,As soon as possible,7000,0,21000,21000,49000
"Robert Jacobsens Vej,2300 København",Room,1,False,True,False,False,False,False,False,False,12,0,,As soon as possible,5800,0,5800,0,11600
"Sønder Allé,8000 Aarhus",Apartment,3,False,False,True,True,False,False,True,True,153,4,,As soon as possible,18900,1200,56700,18900,95700
"Robert Jacobsens Vej,2300 København",Room,1,False,False,False,False,False,False,False,False,7,0,,As soon as possible,4750,750,5500,5500,16500
"Amaliegade,8000 Aarhus",Apartment,2,False,True,True,True,False,False,True,False,95,2,,As soon as possible,13095,1100,39285,13095,66575
"Kenny Drews Vej,2450 København",Apartment,3,False,False,False,True,True,False,True,False,92,1,,As soon as possible,14300,977,28600,14300,58177
"Dybbroparken,9260 Gistrup",Apartment,3,False,True,False,False,False,False,False,False,79,1,,As soon as possible,6995,0,20985,6995,34975
"Jernbanegade,6862 Tistrup",Apartment,4,False,False,False,False,False,False,False,False,97,0,,As soon as possible,5200,0,15600,0,20800
"Sønder Allé,8000 Aarhus",Apartment,3,False,False,True,True,False,False,False,False,112,1,,As soon as possible,15024,1000,45072,15024,76120
"Østre Stationsvej,5000 Odense",Room,1,False,False,False,False,False,False,False,False,9,1,,As soon as possible,4352,0,7468,4352,16172
"Dannebrogsgade,8800 Viborg",Apartment,2,False,False,False,False,False,False,False,False,101,1,,As soon as possible,5437,700,16311,5437,27885
"Rindsvej,8920 Randers",Apartment,2,False,False,False,False,False,False,False,False,64,1,,As soon as possible,4665,850,13995,4665,24175
"Skolegade,8600 Silkeborg",Apartment,2,False,False,False,False,False,False,False,False,71,1,,As soon as possible,6100,700,18300,6100,31200
"Skolegade,8600 Silkeborg",Apartment,2,False,False,False,False,False,False,False,False,71,1,,As soon as possible,6100,600,18300,6100,31100
"Lyngbygade,8600 Silkeborg",Apartment,2,False,False,False,False,False,False,False,False,58,0,,As soon as possible,5700,500,17100,5700,29000
"Vestergade,9560 Hadsund",Apartment,4,False,False,True,False,False,False,False,False,100,0,,As soon as possible,4950,800,14850,4950,25550
"Herlufsholmvej,2720 Vanløse",Room,1,True,False,False,False,False,False,False,False,12,0,,As soon as possible,3500,0,3500,0,7000
"Kildegårdsvænget,2900 Hellerup",Townhouse,4,True,True,False,False,False,False,False,False,88,0,,As soon as possible,19500,1500,58500,19500,99000
"Vodroffs Tværgade,1909 København",Room,1,True,False,False,False,False,False,False,False,10,5,,As soon as possible,4700,0,4700,0,9400
"Ove Gjeddes Gade,8200 Aarhus",Apartment,3,False,True,False,False,False,False,False,False,58,4,,As soon as possible,9900,0,29700,29700,69300
"Maglekæret,2680 Solrød Strand",Room,1,True,False,False,False,False,False,False,False,12,0,,As soon as possible,2900,0,2900,0,5800
"Baggesensgade,2200 København",Room,1,True,False,False,False,False,False,False,False,8,2,,1 November 2021,3500,0,3500,0,7000
"Slagterivej,9620 Aalestrup",Apartment,3,False,False,False,False,False,False,False,False,96,0,,As soon as possible,5000,0,15000,0,20000
"Fortebakken,8240 Aarhus",Room,1,False,False,False,False,False,False,False,False,15,0,,As soon as possible,3000,0,9000,3000,15000
"Orehoved Stationsvej 4,4840 Nørre Alslev",Room,1,True,False,False,False,False,False,False,False,28,0,,As soon as possible,2000,1000,6000,2000,11000
"Absalonsgade,9000 Aalborg",Apartment,2,False,False,False,False,False,False,False,False,63,2,,As soon as possible,4650,500,13950,0,19100
"Algade,7900 Nykøbing M",Apartment,3,False,True,False,False,False,False,False,True,106,2,,As soon as possible,3900,950,11700,7800,24350
"Kølkær Hovedgade,7400 Herning",Apartment,2,False,False,False,False,False,False,False,True,55,0,,As soon as possible,3100,0,9300,0,12400
"Islands Brygge,2300 København",Apartment,3,False,False,False,False,False,False,False,False,117,2,,As soon as possible,14925,900,44775,14925,75525
"Islands Brygge,2300 København",Apartment,2,False,False,False,False,False,False,False,False,115,3,,As soon as possible,16761,1000,33522,16761,68044
"Ceresbyen,8000 Aarhus",Apartment,3,True,True,False,False,False,False,False,False,64,2,,As soon as possible,11500,1000,34500,11500,58500
"Søndergade,8000 Aarhus",Apartment,4,False,False,True,True,False,False,False,True,151,3,,As soon as possible,18365,1300,55095,18365,93125
"Søndergade,8000 Aarhus",Apartment,3,False,False,True,True,False,False,False,False,116,3,,As soon as possible,14556,1000,43668,14556,73780
"Sønder Tranders Vej,9210 Aalborg",Townhouse,4,False,True,False,False,True,False,True,True,122,0,,As soon as possible,11825,0,35475,0,47300
"Jernbanegade,9760 Vrå",Apartment,2,False,True,False,False,False,False,False,False,56,0,,As soon as possible,3200,700,6400,0,10300
"Østergade,5610 Assens",Apartment,3,False,True,False,False,False,False,False,False,109,2,,As soon as possible,4900,900,14700,0,20500
"Vestergade,8800 Viborg",Room,1,False,False,False,False,False,False,False,False,14,2,,As soon as possible,2450,0,7350,2450,12250
"Vestergade,8800 Viborg",Apartment,1,False,False,False,False,False,False,False,False,38,0,,As soon as possible,2850,650,8550,2850,14900
"Vestergade,8800 Viborg",Room,1,False,False,False,False,False,False,False,False,20,2,,As soon as possible,2550,0,7650,2550,12750
"Bymuren,2650 Hvidovre",Room,1,True,True,True,False,False,False,False,False,12,3,,As soon as possible,3000,0,9000,1,12001
"Gyldenholm Alle,2820 Gentofte",Room,1,True,False,False,False,False,False,False,False,22,0,,As soon as possible,5000,1000,11000,0,17000
"Hannemanns Allé,2300 København",Room,1,False,False,False,False,False,False,False,False,12,9,,As soon as possible,6000,480,18000,0,24480
"Birkevænget,6541 Bevtoft",Apartment,2,False,False,False,False,False,False,False,False,68,0,,1 October 2021,4679,0,0,0,17679
"Reberbansgade,9000 Aalborg",Apartment,1,False,False,False,False,False,False,False,False,37,1,,As soon as possible,3800,300,11400,3800,19300
"Vendsysselsgade,9000 Aalborg",Apartment,2,False,True,False,False,False,False,False,False,67,1,,As soon as possible,4450,300,13350,0,18100
"Strucksalle,6270 Tønder",Apartment,2,False,False,True,False,False,False,False,False,57,0,,As soon as possible,4162,0,9300,0,13462
"Stokbrogade,9800 Hjørring",Apartment,2,False,True,False,True,True,False,False,False,80,2,,As soon as possible,6867,350,20601,0,27818
"Fengers Alle,6740 Bramming",Room,1,True,False,False,False,False,False,False,False,16,0,,As soon as possible,2500,0,5000,0,7500
"Kronprinsensgade,6700 Esbjerg",Apartment,2,False,False,False,False,False,False,False,False,49,0,,1 October 2021,4500,900,13500,0,18900
"østergade,6270 Tønder",Apartment,4,False,False,True,False,False,False,False,False,75,1,,As soon as possible,5000,1000,15000,5000,26000
"Vidågade,6270 Tønder",Apartment,3,False,False,True,False,False,False,False,False,45,1,,As soon as possible,4000,200,12000,4000,20200
"Vidågade,6270 Tønder",Apartment,1,False,False,True,False,False,False,False,False,33,0,,As soon as possible,3700,200,11100,3700,18700
"Østergade,6270 Tønder",Apartment,4,True,False,False,False,False,False,False,False,55,0,,As soon as possible,3700,0,9000,0,12700
"Åboulevard,1960 København",Room,1,False,False,False,False,False,False,False,False,24,5,,As soon as possible,6000,0,12000,0,18000
"Mellemvangen,9800 Hjørring",Townhouse,2,False,False,True,False,False,False,False,False,56,0,,As soon as possible,6005,1,0,0,14006
"Sydvestvej,2600 Glostrup",Room,1,False,False,False,False,False,False,False,False,30,0,,As soon as possible,4000,0,4000,8000,16000
"Helleruplund Alle,2900 Hellerup",Room,1,True,False,False,False,False,False,False,False,16,0,,As soon as possible,5300,0,15900,0,21200
"Hasserisvej,9000 Aalborg",Apartment,3,False,False,True,False,False,False,False,False,71,2,,As soon as possible,6773,600,20319,6773,34465
"Stationsvej,8581 Nimtofte",Apartment,2,False,False,False,False,False,False,False,False,64,0,,As soon as possible,3500,1000,10500,3500,18500
"Vesterågade,8560 Kolind",Apartment,2,False,False,False,False,False,False,False,False,50,1,,As soon as possible,3200,1150,9600,3200,17150
"Strucksalle,6270 Tønder",Apartment,2,False,False,False,False,False,False,False,False,86,2,,As soon as possible,4400,1200,13200,0,18800
"Fjordglimt,7600 Struer",House,4,False,False,False,False,False,False,False,True,160,0,,As soon as possible,6000,0,18000,18000,42000
"Havrens Kvt,2620 Albertslund",Room,1,False,False,True,False,False,False,False,False,14,0,,As soon as possible,4500,0,9000,5000,18500
"Aurehøjvej,2900 Hellerup",Room,1,True,False,False,False,False,False,False,False,22,-1,,As soon as possible,6900,0,2000,0,8900
"Lyngens Kvarter,7400 Herning",Apartment,3,False,False,True,False,False,False,False,False,112,2,,As soon as possible,7198,1698,0,0,22896
"Hjallesevej,5230 Odense",Room,1,False,False,False,False,False,False,False,False,15,1,,As soon as possible,3400,0,6800,0,10200
"Byagervej,3460 Birkerød",Apartment,2,False,False,False,False,False,False,False,False,64,1,,As soon as possible,8965,535,26895,0,36395
"Søndergade,5953 Tranekær",Apartment,1,False,False,False,False,False,False,False,False,55,2,,1 October 2021,4800,800,14400,0,20000
"Skovbrynet,2800 Kongens Lyngby",Apartment,1,False,False,False,True,False,False,False,False,51,0,,As soon as possible,11200,608,33600,11200,56608
"Skovbrynet,2800 Kongens Lyngby",Apartment,1,False,False,False,True,False,False,False,False,47,0,,As soon as possible,9995,581,29985,9995,50556
"Skovbrynet,2800 Kongens Lyngby",Apartment,1,False,False,False,True,False,False,True,False,51,2,,As soon as possible,11400,604,34200,11400,57604
"Skovbrynet,2800 Kongens Lyngby",Apartment,1,False,False,False,True,False,False,False,False,46,2,,As soon as possible,10500,577,31500,10500,53077
"Skovbrynet,2800 Kongens Lyngby",Apartment,1,False,False,False,True,False,False,False,False,46,2,,As soon as possible,10500,577,31500,10500,53077
"Skovbrynet,2800 Kongens Lyngby",Apartment,1,False,False,False,True,False,False,False,False,46,2,,As soon as possible,10200,577,30600,10200,51577
"Skovbrynet,2800 Kongens Lyngby",Apartment,1,False,False,False,True,False,False,False,False,46,2,,As soon as possible,10200,577,30600,10200,51577
"Skovbrynet,2800 Kongens Lyngby",Apartment,1,False,False,False,True,False,False,False,False,47,2,,As soon as possible,10200,581,30600,10200,51581
